# Experiment IPTS-36897 Run 226643
# Reduction 2.10.0.dev6
# Run title: Sample5_OCV-226642-2.
# Run start time: 2026-03-30T03:12:23.337195667
# Reduction time: Mon May 11 17:47:39 2026
# Q summing: False
# TOF weighted: False
# Bck in Q: False
# Theta offset: 0.0
# Stitching type: None
# Meta:{"wl_min": 2.679749638902263, "wl_max": 9.59605584978334, "q_min": 0.02742831783976636, "q_max": 0.09821950007383001, "theta": 0.02094661427349929, "start_time": "2026-03-30T03:12:23.337195667", "experiment": "IPTS-36897", "run_number": "226643", "run_title": "Sample5_OCV-226642-2.", "norm_run": 226560, "time": "Mon May 11 17:47:39 2026", "dq0": 0, "dq_over_q": 0.021933285354210227, "sequence_number": 2, "sequence_id": 226642, "q_summing": false, "specular_pixel": 150.0, "use_functional_bck": false, "scaling_factors": {"a": 25.0, "err_a": 0, "b": 0, "err_b": 0}, "tof_weighted": false, "bck_in_q": false, "theta_offset": 0.0}
# DataRun   NormRun   TwoTheta(deg)  LambdaMin(A)   LambdaMax(A) Qmin(1/A)    Qmax(1/A)    SF_A         SF_B          SF
# 226643    226560    2.40031        2.67975        9.59606      0.0274       0.0982       25.0         0            1.0         
# Q [1/Angstrom]        R                     dR                    dQ [FWHM]            
  0.0514760514068660    0.0017580234218068    0.0000676106978996    0.0011290389244148
  0.0517334316639003    0.0015740252115891    0.0000666429844785    0.0011346841190369
  0.0519920988222198    0.0015507957295027    0.0000659724494995    0.0011403575396320
  0.0522520593163309    0.0014899418884986    0.0000622251660269    0.0011460593273302
  0.0525133196129125    0.0014599881826504    0.0000617177026039    0.0011517896239669
  0.0527758862109771    0.0014724769241501    0.0000626599863888    0.0011575485720867
  0.0530397656420320    0.0014428113784693    0.0000615109768523    0.0011633363149471
  0.0533049644702421    0.0014762733808051    0.0000580842977384    0.0011691529965219
  0.0535714892925933    0.0015417330638908    0.0000625848449965    0.0011749987615045
  0.0538393467390563    0.0014746809236488    0.0000618926250334    0.0011808737553120
  0.0541085434727516    0.0014484754453942    0.0000601900373483    0.0011867781240885
  0.0543790861901153    0.0015169370622811    0.0000590774936934    0.0011927120147090
  0.0546509816210659    0.0014455886038692    0.0000569447925746    0.0011986755747825
  0.0549242365291712    0.0015216747810038    0.0000573229884816    0.0012046689526564
  0.0551988577118171    0.0014064924721496    0.0000562639108887    0.0012106922974197
  0.0554748520003761    0.0013063432639394    0.0000529709862120    0.0012167457589068
  0.0557522262603780    0.0014709177313397    0.0000574147731515    0.0012228294877014
  0.0560309873916799    0.0014941934294510    0.0000586965307007    0.0012289436351399
  0.0563111423286383    0.0013578958634457    0.0000532353700619    0.0012350883533156
  0.0565926980402815    0.0014669466138011    0.0000561564898992    0.0012412637950821
  0.0568756615304829    0.0014172193223791    0.0000547407344620    0.0012474701140576
  0.0571600398381353    0.0014795655204178    0.0000545662523913    0.0012537074646278
  0.0574458400373259    0.0013909319739253    0.0000539995596316    0.0012599760019510
  0.0577330692375126    0.0013965308646949    0.0000522644813788    0.0012662758819607
  0.0580217345837001    0.0014343391715056    0.0000542573315619    0.0012726072613705
  0.0583118432566186    0.0013661112544988    0.0000549787747928    0.0012789702976774
  0.0586034024729017    0.0014497315972473    0.0000524778569754    0.0012853651491658
  0.0588964194852662    0.0013845681004767    0.0000524175296615    0.0012917919749116
  0.0591909015826925    0.0013841078693777    0.0000518219695385    0.0012982509347862
  0.0594868560906060    0.0014051952458961    0.0000514292375459    0.0013047421894601
  0.0597842903710590    0.0014490661921854    0.0000535755572257    0.0013112659004074
  0.0600832118229143    0.0013205507113297    0.0000496512178359    0.0013178222299094
  0.0603836278820289    0.0013173838036311    0.0000503184858172    0.0013244113410590
  0.0606855460214390    0.0012629373422768    0.0000478187831089    0.0013310333977643
  0.0609889737515462    0.0012743831401913    0.0000486676218313    0.0013376885647531
  0.0612939186203039    0.0013134502266412    0.0000471611682319    0.0013443770075769
  0.0616003882134054    0.0011438967824691    0.0000479575709123    0.0013510988926147
  0.0619083901544725    0.0012295385977184    0.0000481234391064    0.0013578543870778
  0.0622179321052448    0.0011382259045372    0.0000465050853911    0.0013646436590132
  0.0625290217657710    0.0011152976804620    0.0000435693685758    0.0013714668773083
  0.0628416668745999    0.0011390875766338    0.0000481131928698    0.0013783242116948
  0.0631558752089729    0.0011262669574858    0.0000450810159555    0.0013852158327533
  0.0634716545850177    0.0010679314264758    0.0000431285983773    0.0013921419119171
  0.0637890128579428    0.0009887894847873    0.0000432312236594    0.0013991026214766
  0.0641079579222325    0.0009250847730175    0.0000406710510914    0.0014060981345840
  0.0644284977118437    0.0008350637610357    0.0000395248393333    0.0014131286252569
  0.0647506402004029    0.0008013478296140    0.0000430566576256    0.0014201942683832
  0.0650743934014049    0.0008442458138159    0.0000405299173650    0.0014272952397251
