# Experiment IPTS-36897 Run 226642
# Reduction 2.10.0.dev6
# Run title: Sample5_OCV-226642-1.
# Run start time: 2026-03-30T03:07:07.232048667
# Reduction time: Mon May 11 17:29:40 2026
# Q summing: False
# TOF weighted: False
# Bck in Q: False
# Theta offset: 0.0
# Stitching type: None
# Meta:{"wl_min": 2.679749638902263, "wl_max": 9.59605584978334, "q_min": 0.00845764753062601, "q_max": 0.030286433062051234, "theta": 0.006458557111898682, "start_time": "2026-03-30T03:07:07.232048667", "experiment": "IPTS-36897", "run_number": "226642", "run_title": "Sample5_OCV-226642-1.", "norm_run": 226559, "time": "Mon May 11 17:29:40 2026", "dq0": 0, "dq_over_q": 0.02193677830737623, "sequence_number": 1, "sequence_id": 226642, "q_summing": false, "specular_pixel": 150.5, "use_functional_bck": false, "scaling_factors": {"a": 4.0, "err_a": 0, "b": 0, "err_b": 0}, "tof_weighted": false, "bck_in_q": false, "theta_offset": 0.0}
# DataRun   NormRun   TwoTheta(deg)  LambdaMin(A)   LambdaMax(A) Qmin(1/A)    Qmax(1/A)    SF_A         SF_B          SF
# 226642    226559    0.740096       2.67975        9.59606      0.0084       0.0302       4.0          0            1.0         
# Q [1/Angstrom]        R                     dR                    dQ [FWHM]            
  0.0180606034485158    0.1098704853540034    0.0028046995701502    0.0003961914539475
  0.0181509064657584    0.1119310119981182    0.0028491093185816    0.0003981724112173
  0.0182416609980872    0.1038659947713287    0.0026853029709613    0.0004001632732734
  0.0183328693030776    0.0998518324562102    0.0025683950984001    0.0004021640896397
  0.0184245336495930    0.0984520284903219    0.0026008801449173    0.0004041749100879
  0.0185166563178410    0.0930134933071703    0.0025105031323866    0.0004061957846384
  0.0186092395994302    0.0953006834295074    0.0025545538182671    0.0004082267635615
  0.0187022857974273    0.0867833010248574    0.0023271435802766    0.0004102678973794
  0.0187957972264145    0.0855153167905764    0.0023115266196160    0.0004123192368663
  0.0188897762125465    0.0789965793200283    0.0022211074277478    0.0004143808330506
  0.0189842250936093    0.0789081592991252    0.0022074516859601    0.0004164527372158
  0.0190791462190773    0.0744447074605203    0.0021252650000007    0.0004185350009019
  0.0191745419501727    0.0730003483726166    0.0020763903487016    0.0004206276759064
  0.0192704146599236    0.0689028525790851    0.0020239674007695    0.0004227308142860
  0.0193667667332232    0.0688019009270611    0.0020148690357827    0.0004248444683574
  0.0194636005668893    0.0663456698837711    0.0019679243818729    0.0004269686906992
  0.0195609185697237    0.0623040222580152    0.0018541878468978    0.0004291035341527
  0.0196587231625724    0.0625971730119287    0.0019115521117659    0.0004312490518234
  0.0197570167783852    0.0569284160143575    0.0017964034170454    0.0004334052970825
  0.0198558018622771    0.0558223348995050    0.0017936054210944    0.0004355723235680
  0.0199550808715885    0.0544053540558603    0.0017426143093490    0.0004377501851858
  0.0200548562759465    0.0502362522877297    0.0017368121713239    0.0004399389361117
  0.0201551305573262    0.0457747569806326    0.0017054559225893    0.0004421386307923
  0.0202559062101128    0.0484496831746071    0.0017530982837601    0.0004443493239463
  0.0203571857411634    0.0434314728444924    0.0016232610877955    0.0004465710705660
  0.0204589716698692    0.0410534141128993    0.0015719704827330    0.0004488039259188
  0.0205612665282185    0.0417306667977765    0.0015844903916411    0.0004510479455484
  0.0206640728608596    0.0385590096727594    0.0015400679726341    0.0004533031852761
  0.0207673932251639    0.0401774416087103    0.0015045733850236    0.0004555697012025
  0.0208712301912897    0.0359283159801034    0.0014215691761019    0.0004578475497085
  0.0209755863422462    0.0362296397630641    0.0014633465828653    0.0004601367874571
